date,time,open,high,low,close,amount,vol
2025-11-10,9:46:0,100.001,100.002,100.001,100.001,540006.0,54.0
2025-11-10,9:47:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,9:48:0,100.001,100.001,100.001,100.001,210002.0,21.0
2025-11-10,9:49:0,100.001,100.001,100.001,100.001,40000.0,4.0
2025-11-10,9:50:0,100.001,100.002,100.001,100.002,2110036.0,211.0
2025-11-10,9:51:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,9:52:0,100.001,100.001,100.001,100.001,50001.0,5.0
2025-11-10,9:53:0,100.001,100.001,100.001,100.001,381404.0,38.0
2025-11-10,9:54:0,100.001,100.002,100.001,100.002,110101.0,11.0
2025-11-10,9:55:0,100.002,100.002,100.001,100.002,500009.0,50.0
2025-11-10,9:56:0,100.002,100.002,100.001,100.001,540009.0,54.0
2025-11-10,9:57:0,100.001,100.001,100.001,100.001,180002.0,18.0
2025-11-10,9:58:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,9:59:0,100.001,100.001,100.001,100.001,50000.0,5.0
2025-11-10,10:0:0,100.001,100.001,100.001,100.001,215703.0,22.0
2025-11-10,10:1:0,100.001,100.001,100.001,100.001,40000.0,4.0
2025-11-10,10:2:0,100.001,100.002,100.001,100.002,2239823.0,224.0
2025-11-10,10:3:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:4:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:5:0,100.002,100.002,100.002,100.002,10001.0,1.0
2025-11-10,10:6:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:7:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:8:0,100.001,100.001,100.001,100.001,60000.0,6.0
2025-11-10,10:9:0,100.001,100.002,100.001,100.002,150003.0,15.0
2025-11-10,10:10:0,100.001,100.001,100.001,100.001,30000.0,3.0
2025-11-10,10:11:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:12:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:13:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:14:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:15:0,100.001,100.001,100.001,100.001,140002.0,14.0
2025-11-10,10:16:0,100.002,100.002,100.001,100.001,1010011.0,101.0
2025-11-10,10:17:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:18:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,10:19:0,100.001,100.001,100.001,100.001,10000.0,1.0
2025-11-10,10:20:0,100.001,100.001,100.001,100.001,1300013.0,130.0
2025-11-10,10:21:0,100.001,100.001,100.001,100.001,50001.0,5.0
2025-11-10,10:22:0,100.001,100.001,100.001,100.001,70000.0,7.0
2025-11-10,10:23:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:24:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:25:0,100.001,100.001,100.001,100.001,10001.0,1.0
2025-11-10,10:26:0,100.001,100.002,100.001,100.002,650010.0,65.0
2025-11-10,10:27:0,100.001,100.002,100.001,100.002,5150103.0,515.0
2025-11-10,10:28:0,100.001,100.001,100.001,100.001,90001.0,9.0
2025-11-10,10:29:0,100.001,100.001,100.001,100.001,10000.0,1.0
2025-11-10,10:30:0,100.002,100.002,100.002,100.002,50001.0,5.0
2025-11-10,10:31:0,100.001,100.002,100.001,100.002,120002.0,12.0
2025-11-10,10:32:0,100.001,100.001,100.001,100.001,10000.0,1.0
2025-11-10,10:33:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:34:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:35:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:36:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,10:37:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:38:0,100.002,100.002,100.002,100.002,30001.0,3.0
2025-11-10,10:39:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:40:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:41:0,100.002,100.002,100.002,100.002,150003.0,15.0
2025-11-10,10:42:0,100.002,100.002,100.002,100.002,20000.0,2.0
2025-11-10,10:43:0,100.002,100.002,100.002,100.002,30001.0,3.0
2025-11-10,10:44:0,100.002,100.002,100.002,100.002,40001.0,4.0
2025-11-10,10:45:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:46:0,100.002,100.002,100.001,100.002,1930038.0,193.0
2025-11-10,10:47:0,100.001,100.001,100.001,100.001,50000.0,5.0
2025-11-10,10:48:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:49:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:50:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:51:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,10:52:0,100.002,100.002,100.002,100.002,10000.0,1.0
2025-11-10,10:53:0,100.002,100.002,100.002,100.002,30001.0,3.0
2025-11-10,10:54:0,100.002,100.002,100.002,100.002,150003.0,15.0
2025-11-10,10:55:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,10:56:0,100.001,100.001,100.001,100.001,50001.0,5.0
2025-11-10,10:57:0,100.001,100.002,100.001,100.002,50100.0,5.0
2025-11-10,10:58:0,100.002,100.002,100.002,100.002,2000040.0,200.0
2025-11-10,10:59:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:0:0,100.001,100.002,100.001,100.002,40001.0,4.0
2025-11-10,11:1:0,100.002,100.002,100.001,100.001,50001.0,5.0
2025-11-10,11:2:0,100.002,100.002,100.002,100.002,10000.0,1.0
2025-11-10,11:3:0,100.002,100.002,100.002,100.002,270006.0,27.0
2025-11-10,11:4:0,100.001,100.001,100.001,100.001,1110011.0,111.0
2025-11-10,11:5:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,11:6:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,11:7:0,100.001,100.001,100.001,100.001,200.0,0.0
2025-11-10,11:8:0,100.002,100.002,100.002,100.002,390007.0,39.0
2025-11-10,11:9:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:10:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:11:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:12:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:13:0,100.002,100.002,100.001,100.001,130003.0,13.0
2025-11-10,11:14:0,100.002,100.002,100.002,100.002,180003.0,18.0
2025-11-10,11:15:0,100.002,100.002,100.002,100.002,2710055.0,271.0
2025-11-10,11:16:0,100.002,100.002,100.002,100.002,20000.0,2.0
2025-11-10,11:17:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:18:0,100.002,100.002,100.002,100.002,740015.0,74.0
2025-11-10,11:19:0,100.002,100.002,100.002,100.002,600012.0,60.0
2025-11-10,11:20:0,100.002,100.002,100.001,100.002,480005.0,48.0
2025-11-10,11:21:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:22:0,100.002,100.002,100.001,100.001,120002.0,12.0
2025-11-10,11:23:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,11:24:0,100.002,100.002,100.002,100.002,200004.0,20.0
2025-11-10,11:25:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:26:0,100.002,100.002,100.002,100.002,50001.0,5.0
2025-11-10,11:27:0,100.002,100.002,100.002,100.002,350507.0,35.0
2025-11-10,11:28:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,11:29:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:0:0,100.002,100.002,100.002,100.002,2279545.0,228.0
2025-11-10,13:1:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:2:0,100.002,100.002,100.002,100.002,30001.0,3.0
2025-11-10,13:3:0,100.001,100.001,100.001,100.001,200102.0,20.0
2025-11-10,13:4:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:5:0,100.002,100.002,100.002,100.002,10000.0,1.0
2025-11-10,13:6:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:7:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:8:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:9:0,100.001,100.001,100.001,100.001,100.0,0.0
2025-11-10,13:10:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:11:0,100.002,100.002,100.002,100.002,120002.0,12.0
2025-11-10,13:12:0,100.002,100.002,100.002,100.002,840017.0,84.0
2025-11-10,13:13:0,100.002,100.002,100.002,100.002,371208.0,37.0
2025-11-10,13:14:0,100.002,100.002,100.002,100.002,498810.0,50.0
2025-11-10,13:15:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,13:16:0,100.001,100.002,100.001,100.002,140002.0,14.0
2025-11-10,13:17:0,100.001,100.002,100.001,100.001,370005.0,37.0
2025-11-10,13:18:0,100.002,100.002,100.001,100.001,70001.0,7.0
2025-11-10,13:19:0,100.001,100.002,100.001,100.002,510009.0,51.0
2025-11-10,13:20:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:21:0,100.001,100.002,100.001,100.002,970014.0,97.0
2025-11-10,13:22:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,13:23:0,100.002,100.002,100.001,100.001,570011.0,57.0
2025-11-10,13:24:0,100.001,100.001,100.001,100.001,30001.0,3.0
2025-11-10,13:25:0,100.001,100.001,100.001,100.001,4100041.0,410.0
2025-11-10,13:26:0,100.001,100.002,100.001,100.002,350003.0,35.0
2025-11-10,13:27:0,100.001,100.002,100.001,100.001,30101.0,3.0
2025-11-10,13:28:0,100.001,100.001,100.001,100.001,20000.0,2.0
2025-11-10,13:29:0,100.002,100.002,100.001,100.001,320006.0,32.0
2025-11-10,13:30:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:31:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:32:0,100.002,100.002,100.001,100.001,60001.0,6.0
2025-11-10,13:33:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:34:0,100.001,100.001,100.001,100.001,200002.0,20.0
2025-11-10,13:35:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:36:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:37:0,100.002,100.002,100.002,100.002,900018.0,90.0
2025-11-10,13:38:0,100.002,100.002,100.002,100.002,200004.0,20.0
2025-11-10,13:39:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:40:0,100.001,100.001,100.001,100.001,830008.0,83.0
2025-11-10,13:41:0,100.001,100.001,100.001,100.001,500005.0,50.0
2025-11-10,13:42:0,100.001,100.001,100.001,100.001,60001.0,6.0
2025-11-10,13:43:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:44:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:45:0,100.001,100.001,100.001,100.001,200002.0,20.0
2025-11-10,13:46:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:47:0,100.001,100.001,100.001,100.001,70000.0,7.0
2025-11-10,13:48:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:49:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:50:0,100.002,100.002,100.002,100.002,200004.0,20.0
2025-11-10,13:51:0,100.002,100.002,100.002,100.002,0.0,0.0
2025-11-10,13:52:0,100.002,100.002,100.001,100.002,700014.0,70.0
2025-11-10,13:53:0,100.002,100.002,100.002,100.002,70002.0,7.0
2025-11-10,13:54:0,100.002,100.002,100.001,100.001,330003.0,33.0
2025-11-10,13:55:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:56:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:57:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:58:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,13:59:0,100.002,100.002,100.001,100.001,310003.0,31.0
2025-11-10,14:0:0,100.001,100.001,100.001,100.001,0.0,0.0
2025-11-10,14:1:0,100.002,100.002,100.002,100.002,50001.0,5.0
2025-11-10,14:2:0,100.001,100.001,100.001,100.001,10000.0,1.0
2025-11-10,14:3:0,100.002,100.002,100.002,100.002,200004.0,20.0
2025-11-10,14:4:0,100.001,100.002,100.001,100.002,100002.0,10.0
2025-11-10,14:5:0,100.002,100.002,100.002,100.002,0.0,0.0
